"voivodeship","sex","age","count","year","month"
"WOJ. MAŁOPOLSKIE","K",20,211,2021,3
"WOJ. MAŁOPOLSKIE","K",35,17,2021,3
"WOJ. MAŁOPOLSKIE","K",65,1,2021,3
"WOJ. MAŁOPOLSKIE","K",34,24,2021,3
"WOJ. MAŁOPOLSKIE","K",54,6,2021,3
"WOJ. MAŁOPOLSKIE","K",47,3,2021,3
"WOJ. MAŁOPOLSKIE","K",17,3,2021,3
"WOJ. MAŁOPOLSKIE","K",19,708,2021,3
"WOJ. MAŁOPOLSKIE","K",51,3,2021,3
"WOJ. MAŁOPOLSKIE","K",24,43,2021,3
"WOJ. MAŁOPOLSKIE","K",36,9,2021,3
"WOJ. MAŁOPOLSKIE","K",45,3,2021,3
"WOJ. MAŁOPOLSKIE","K",42,3,2021,3
"WOJ. MAŁOPOLSKIE","K",16,2,2021,3
"WOJ. MAŁOPOLSKIE","K",61,1,2021,3
"WOJ. MAŁOPOLSKIE","K",29,32,2021,3
"WOJ. MAŁOPOLSKIE","K",49,4,2021,3
"WOJ. MAŁOPOLSKIE","K",25,38,2021,3
"WOJ. MAŁOPOLSKIE","K",40,4,2021,3
"WOJ. MAŁOPOLSKIE","K",31,27,2021,3
"WOJ. MAŁOPOLSKIE","K",57,2,2021,3
"WOJ. MAŁOPOLSKIE","K",60,1,2021,3
"WOJ. MAŁOPOLSKIE","K",30,31,2021,3
"WOJ. MAŁOPOLSKIE","K",33,20,2021,3
"WOJ. MAŁOPOLSKIE","K",63,4,2021,3
"WOJ. MAŁOPOLSKIE","K",18,326,2021,3
"WOJ. MAŁOPOLSKIE","K",37,19,2021,3
"WOJ. MAŁOPOLSKIE","K",39,5,2021,3
"WOJ. MAŁOPOLSKIE","K",48,7,2021,3
"WOJ. MAŁOPOLSKIE","K",56,1,2021,3
"WOJ. MAŁOPOLSKIE","K",21,115,2021,3
"WOJ. MAŁOPOLSKIE","K",23,44,2021,3
"WOJ. MAŁOPOLSKIE","K",43,9,2021,3
"WOJ. MAŁOPOLSKIE","K",22,71,2021,3
"WOJ. MAŁOPOLSKIE","K",41,10,2021,3
"WOJ. MAŁOPOLSKIE","K",28,28,2021,3
"WOJ. MAŁOPOLSKIE","K",27,45,2021,3
"WOJ. MAŁOPOLSKIE","M",50,1,2021,3
"WOJ. MAŁOPOLSKIE","M",28,21,2021,3
"WOJ. MAŁOPOLSKIE","M",19,743,2021,3
"WOJ. MAŁOPOLSKIE","M",21,85,2021,3
"WOJ. MAŁOPOLSKIE","M",37,6,2021,3
"WOJ. MAŁOPOLSKIE","M",67,1,2021,3
"WOJ. MAŁOPOLSKIE","M",53,2,2021,3
"WOJ. MAŁOPOLSKIE","M",22,39,2021,3
"WOJ. MAŁOPOLSKIE","M",31,16,2021,3
"WOJ. MAŁOPOLSKIE","M",40,3,2021,3
"WOJ. MAŁOPOLSKIE","M",42,9,2021,3
"WOJ. MAŁOPOLSKIE","M",24,34,2021,3
"WOJ. MAŁOPOLSKIE","M",33,13,2021,3
"WOJ. MAŁOPOLSKIE","M",38,7,2021,3
"WOJ. MAŁOPOLSKIE","M",60,1,2021,3
"WOJ. MAŁOPOLSKIE","M",25,34,2021,3
"WOJ. MAŁOPOLSKIE","M",41,6,2021,3
"WOJ. MAŁOPOLSKIE","M",45,1,2021,3
"WOJ. MAŁOPOLSKIE","M",47,2,2021,3
"WOJ. MAŁOPOLSKIE","M",34,12,2021,3
"WOJ. MAŁOPOLSKIE","M",29,17,2021,3
"WOJ. MAŁOPOLSKIE","M",35,11,2021,3
"WOJ. MAŁOPOLSKIE","M",39,11,2021,3
"WOJ. MAŁOPOLSKIE","M",27,15,2021,3
"WOJ. MAŁOPOLSKIE","M",16,6,2021,3
"WOJ. MAŁOPOLSKIE","M",43,4,2021,3
"WOJ. MAŁOPOLSKIE","M",51,3,2021,3
"WOJ. MAŁOPOLSKIE","M",46,6,2021,3
"WOJ. MAŁOPOLSKIE","M",57,1,2021,3
"WOJ. MAŁOPOLSKIE","M",61,1,2021,3
"WOJ. MAŁOPOLSKIE","M",48,3,2021,3
"WOJ. MAŁOPOLSKIE","M",18,380,2021,3
"WOJ. MAŁOPOLSKIE","M",20,195,2021,3
"WOJ. MAŁOPOLSKIE","M",23,34,2021,3
"WOJ. MAŁOPOLSKIE","M",32,18,2021,3
"WOJ. MAŁOPOLSKIE","M",36,10,2021,3
"WOJ. MAŁOPOLSKIE","M",30,22,2021,3
"WOJ. MAŁOPOLSKIE","M",26,28,2021,3
"WOJ. MAŁOPOLSKIE","M",49,3,2021,3
"WOJ. MAŁOPOLSKIE","M",54,1,2021,3
"WOJ. MAŁOPOLSKIE","M",44,8,2021,3
"WOJ. MAŁOPOLSKIE","M",17,11,2021,3
"WOJ. MAŁOPOLSKIE","M",56,1,2021,3
"WOJ. MAZOWIECKIE","K",31,54,2021,3
"WOJ. MAZOWIECKIE","K",18,404,2021,3
"WOJ. MAZOWIECKIE","K",33,45,2021,3
"WOJ. MAZOWIECKIE","K",23,66,2021,3
"WOJ. MAZOWIECKIE","K",44,12,2021,3
"WOJ. MAZOWIECKIE","K",32,31,2021,3
"WOJ. MAZOWIECKIE","K",28,51,2021,3
"WOJ. MAZOWIECKIE","K",50,6,2021,3
"WOJ. MAZOWIECKIE","K",52,4,2021,3
"WOJ. MAZOWIECKIE","K",55,2,2021,3
"WOJ. MAZOWIECKIE","K",30,53,2021,3
"WOJ. MAZOWIECKIE","K",29,60,2021,3
"WOJ. MAZOWIECKIE","K",17,8,2021,3
"WOJ. MAZOWIECKIE","K",22,84,2021,3
"WOJ. MAZOWIECKIE","K",34,34,2021,3
"WOJ. MAZOWIECKIE","K",38,32,2021,3
"WOJ. MAZOWIECKIE","K",49,8,2021,3
"WOJ. MAZOWIECKIE","K",57,4,2021,3
"WOJ. MAZOWIECKIE","K",16,1,2021,3
"WOJ. MAZOWIECKIE","K",20,279,2021,3
"WOJ. MAZOWIECKIE","K",51,7,2021,3
"WOJ. MAZOWIECKIE","K",39,23,2021,3
"WOJ. MAZOWIECKIE","K",36,36,2021,3
"WOJ. MAZOWIECKIE","K",58,1,2021,3
"WOJ. MAZOWIECKIE","K",53,6,2021,3
"WOJ. MAZOWIECKIE","K",54,4,2021,3
"WOJ. MAZOWIECKIE","K",48,9,2021,3
"WOJ. MAZOWIECKIE","K",45,10,2021,3
"WOJ. MAZOWIECKIE","K",60,1,2021,3
"WOJ. MAZOWIECKIE","K",64,1,2021,3
"WOJ. MAZOWIECKIE","K",40,19,2021,3
"WOJ. MAZOWIECKIE","K",47,7,2021,3
"WOJ. MAZOWIECKIE","K",19,828,2021,3
"WOJ. MAZOWIECKIE","K",21,129,2021,3
"WOJ. MAZOWIECKIE","K",25,67,2021,3
"WOJ. MAZOWIECKIE","K",37,25,2021,3
"WOJ. MAZOWIECKIE","K",26,72,2021,3
"WOJ. MAZOWIECKIE","K",41,11,2021,3
"WOJ. MAZOWIECKIE","K",35,30,2021,3
"WOJ. MAZOWIECKIE","K",24,57,2021,3
"WOJ. MAZOWIECKIE","K",27,49,2021,3
"WOJ. MAZOWIECKIE","K",46,13,2021,3
"WOJ. MAZOWIECKIE","K",43,14,2021,3
"WOJ. MAZOWIECKIE","K",42,13,2021,3
"WOJ. MAZOWIECKIE","K",63,2,2021,3
"WOJ. MAZOWIECKIE","K",66,1,2021,3
"WOJ. MAZOWIECKIE","K",56,4,2021,3
"WOJ. MAZOWIECKIE","M",54,2,2021,3
"WOJ. MAZOWIECKIE","M",63,2,2021,3
"WOJ. MAZOWIECKIE","M",53,3,2021,3
"WOJ. MAZOWIECKIE","M",56,1,2021,3
"WOJ. MAZOWIECKIE","M",58,2,2021,3
"WOJ. MAZOWIECKIE","M",45,2,2021,3
"WOJ. MAZOWIECKIE","M",20,268,2021,3
"WOJ. MAZOWIECKIE","M",21,134,2021,3
"WOJ. MAZOWIECKIE","M",36,23,2021,3
"WOJ. MAZOWIECKIE","M",42,11,2021,3
"WOJ. MAZOWIECKIE","M",18,555,2021,3
"WOJ. MAZOWIECKIE","M",22,75,2021,3
"WOJ. MAZOWIECKIE","M",27,30,2021,3
"WOJ. MAZOWIECKIE","M",17,23,2021,3
"WOJ. MAZOWIECKIE","M",38,15,2021,3
"WOJ. MAZOWIECKIE","M",50,2,2021,3
"WOJ. MAZOWIECKIE","M",23,56,2021,3
"WOJ. MAZOWIECKIE","M",40,13,2021,3
"WOJ. MAZOWIECKIE","M",19,942,2021,3
"WOJ. MAZOWIECKIE","M",33,33,2021,3
"WOJ. MAZOWIECKIE","M",26,37,2021,3
"WOJ. MAZOWIECKIE","M",34,34,2021,3
"WOJ. MAZOWIECKIE","M",30,27,2021,3
"WOJ. MAZOWIECKIE","M",16,5,2021,3
"WOJ. MAZOWIECKIE","M",52,6,2021,3
"WOJ. MAZOWIECKIE","M",44,6,2021,3
"WOJ. MAZOWIECKIE","M",47,1,2021,3
"WOJ. MAZOWIECKIE","M",43,19,2021,3
"WOJ. MAZOWIECKIE","M",46,4,2021,3
"WOJ. MAZOWIECKIE","M",15,1,2021,3
"WOJ. MAZOWIECKIE","M",55,3,2021,3
"WOJ. MAZOWIECKIE","M",49,1,2021,3
"WOJ. MAZOWIECKIE","M",41,13,2021,3
"WOJ. MAZOWIECKIE","M",37,14,2021,3
"WOJ. MAZOWIECKIE","M",48,3,2021,3
"WOJ. MAZOWIECKIE","M",24,42,2021,3
"WOJ. MAZOWIECKIE","M",35,22,2021,3
"WOJ. MAZOWIECKIE","M",59,2,2021,3
"WOJ. MAZOWIECKIE","M",62,1,2021,3
"WOJ. MAZOWIECKIE","M",31,32,2021,3
"WOJ. MAZOWIECKIE","M",25,62,2021,3
"WOJ. MAZOWIECKIE","M",29,34,2021,3
"WOJ. MAZOWIECKIE","M",39,28,2021,3
"WOJ. MAZOWIECKIE","M",32,28,2021,3
"WOJ. MAZOWIECKIE","M",28,34,2021,3
"WOJ. MAZOWIECKIE","M",51,4,2021,3
"WOJ. MAZOWIECKIE","M",61,1,2021,3
"WOJ. OPOLSKIE","K",41,2,2021,3
"WOJ. OPOLSKIE","K",17,1,2021,3
"WOJ. OPOLSKIE","K",25,15,2021,3
"WOJ. OPOLSKIE","K",43,2,2021,3
"WOJ. OPOLSKIE","K",61,1,2021,3
"WOJ. OPOLSKIE","K",48,2,2021,3
"WOJ. OPOLSKIE","K",33,6,2021,3
"WOJ. OPOLSKIE","K",42,2,2021,3
"WOJ. OPOLSKIE","K",20,46,2021,3
"WOJ. OPOLSKIE","K",32,7,2021,3
"WOJ. OPOLSKIE","K",29,12,2021,3
"WOJ. OPOLSKIE","K",45,2,2021,3
"WOJ. OPOLSKIE","K",57,1,2021,3
"WOJ. OPOLSKIE","K",46,4,2021,3
"WOJ. OPOLSKIE","K",19,169,2021,3
"WOJ. OPOLSKIE","K",44,2,2021,3
"WOJ. OPOLSKIE","K",23,8,2021,3
"WOJ. OPOLSKIE","K",39,4,2021,3
"WOJ. OPOLSKIE","K",34,2,2021,3
"WOJ. OPOLSKIE","K",24,7,2021,3
"WOJ. OPOLSKIE","K",21,17,2021,3
"WOJ. OPOLSKIE","K",22,18,2021,3
"WOJ. OPOLSKIE","K",26,8,2021,3
"WOJ. OPOLSKIE","K",30,10,2021,3
"WOJ. OPOLSKIE","K",40,1,2021,3
"WOJ. OPOLSKIE","K",37,5,2021,3
"WOJ. OPOLSKIE","K",18,93,2021,3
"WOJ. OPOLSKIE","K",27,10,2021,3
"WOJ. OPOLSKIE","K",31,4,2021,3
"WOJ. OPOLSKIE","K",35,8,2021,3
"WOJ. OPOLSKIE","K",28,8,2021,3
"WOJ. OPOLSKIE","K",38,3,2021,3
"WOJ. OPOLSKIE","K",50,1,2021,3
"WOJ. OPOLSKIE","K",64,1,2021,3
"WOJ. OPOLSKIE","K",47,2,2021,3
"WOJ. OPOLSKIE","K",60,1,2021,3
"WOJ. OPOLSKIE","K",55,1,2021,3
"WOJ. OPOLSKIE","K",51,2,2021,3
"WOJ. OPOLSKIE","K",36,3,2021,3
"WOJ. OPOLSKIE","K",49,1,2021,3
"WOJ. OPOLSKIE","M",31,1,2021,3
"WOJ. OPOLSKIE","M",47,2,2021,3
"WOJ. OPOLSKIE","M",34,2,2021,3
"WOJ. OPOLSKIE","M",55,1,2021,3
"WOJ. OPOLSKIE","M",50,1,2021,3
"WOJ. OPOLSKIE","M",20,47,2021,3
"WOJ. OPOLSKIE","M",26,5,2021,3
"WOJ. OPOLSKIE","M",35,5,2021,3
"WOJ. OPOLSKIE","M",33,5,2021,3
"WOJ. OPOLSKIE","M",57,1,2021,3
"WOJ. OPOLSKIE","M",30,6,2021,3
"WOJ. OPOLSKIE","M",54,1,2021,3
"WOJ. OPOLSKIE","M",19,170,2021,3
"WOJ. OPOLSKIE","M",21,18,2021,3
"WOJ. OPOLSKIE","M",44,2,2021,3
"WOJ. OPOLSKIE","M",17,6,2021,3
"WOJ. OPOLSKIE","M",29,8,2021,3
"WOJ. OPOLSKIE","M",41,2,2021,3
"WOJ. OPOLSKIE","M",28,2,2021,3
"WOJ. OPOLSKIE","M",18,106,2021,3
"WOJ. OPOLSKIE","M",27,7,2021,3
"WOJ. OPOLSKIE","M",23,12,2021,3
"WOJ. OPOLSKIE","M",32,3,2021,3
"WOJ. OPOLSKIE","M",39,3,2021,3
"WOJ. OPOLSKIE","M",68,1,2021,3
"WOJ. OPOLSKIE","M",38,3,2021,3
"WOJ. OPOLSKIE","M",42,2,2021,3
"WOJ. OPOLSKIE","M",37,1,2021,3
"WOJ. OPOLSKIE","M",66,1,2021,3
"WOJ. OPOLSKIE","M",25,9,2021,3
"WOJ. OPOLSKIE","M",24,7,2021,3
"WOJ. OPOLSKIE","M",16,2,2021,3
"WOJ. OPOLSKIE","M",52,1,2021,3
"WOJ. OPOLSKIE","M",22,6,2021,3
"WOJ. OPOLSKIE","M",40,3,2021,3
"WOJ. PODKARPACKIE","K",24,19,2021,3
"WOJ. PODKARPACKIE","K",33,10,2021,3
"WOJ. PODKARPACKIE","K",35,6,2021,3
"WOJ. PODKARPACKIE","K",54,2,2021,3
"WOJ. PODKARPACKIE","K",38,8,2021,3
"WOJ. PODKARPACKIE","K",29,18,2021,3
"WOJ. PODKARPACKIE","K",39,5,2021,3
"WOJ. PODKARPACKIE","K",23,16,2021,3
"WOJ. PODKARPACKIE","K",31,15,2021,3
"WOJ. PODKARPACKIE","K",42,11,2021,3
"WOJ. PODKARPACKIE","K",30,14,2021,3
"WOJ. PODKARPACKIE","K",40,10,2021,3
"WOJ. PODKARPACKIE","K",51,2,2021,3
"WOJ. PODKARPACKIE","K",37,5,2021,3
"WOJ. PODKARPACKIE","K",32,11,2021,3
"WOJ. PODKARPACKIE","K",49,2,2021,3
"WOJ. PODKARPACKIE","K",57,1,2021,3
"WOJ. PODKARPACKIE","K",41,2,2021,3
"WOJ. PODKARPACKIE","K",36,9,2021,3
"WOJ. PODKARPACKIE","K",22,23,2021,3
"WOJ. PODKARPACKIE","K",45,3,2021,3
"WOJ. PODKARPACKIE","K",26,21,2021,3
"WOJ. PODKARPACKIE","K",27,11,2021,3
"WOJ. PODKARPACKIE","K",34,14,2021,3
"WOJ. PODKARPACKIE","K",17,1,2021,3
"WOJ. PODKARPACKIE","K",46,5,2021,3
"WOJ. PODKARPACKIE","K",56,1,2021,3
"WOJ. PODKARPACKIE","K",52,2,2021,3
"WOJ. PODKARPACKIE","K",19,292,2021,3
"WOJ. PODKARPACKIE","K",50,4,2021,3
"WOJ. PODKARPACKIE","K",48,1,2021,3
"WOJ. PODKARPACKIE","K",44,9,2021,3
"WOJ. PODKARPACKIE","K",18,335,2021,3
"WOJ. PODKARPACKIE","K",20,63,2021,3
"WOJ. PODKARPACKIE","K",53,5,2021,3
"WOJ. PODKARPACKIE","K",28,15,2021,3
"WOJ. PODKARPACKIE","K",43,6,2021,3
"WOJ. PODKARPACKIE","K",21,25,2021,3
"WOJ. PODKARPACKIE","K",25,11,2021,3
"WOJ. PODKARPACKIE","K",47,4,2021,3
"WOJ. PODKARPACKIE","M",46,1,2021,3
"WOJ. PODKARPACKIE","M",58,1,2021,3
"WOJ. PODKARPACKIE","M",48,1,2021,3
"WOJ. PODKARPACKIE","M",52,2,2021,3
"WOJ. PODKARPACKIE","M",35,5,2021,3
"WOJ. PODKARPACKIE","M",22,23,2021,3
"WOJ. PODKARPACKIE","M",59,1,2021,3
"WOJ. PODKARPACKIE","M",50,1,2021,3
"WOJ. PODKARPACKIE","M",29,15,2021,3
"WOJ. PODKARPACKIE","M",31,5,2021,3
"WOJ. PODKARPACKIE","M",40,4,2021,3
"WOJ. PODKARPACKIE","M",44,2,2021,3
"WOJ. PODKARPACKIE","M",56,1,2021,3
"WOJ. PODKARPACKIE","M",28,11,2021,3
"WOJ. PODKARPACKIE","M",34,10,2021,3
"WOJ. PODKARPACKIE","M",25,11,2021,3
"WOJ. PODKARPACKIE","M",19,311,2021,3
"WOJ. PODKARPACKIE","M",20,60,2021,3
"WOJ. PODKARPACKIE","M",36,7,2021,3
"WOJ. PODKARPACKIE","M",24,12,2021,3
"WOJ. PODKARPACKIE","M",42,3,2021,3
"WOJ. PODKARPACKIE","M",26,9,2021,3
"WOJ. PODKARPACKIE","M",33,7,2021,3
"WOJ. PODKARPACKIE","M",15,3,2021,3
"WOJ. PODKARPACKIE","M",30,6,2021,3
"WOJ. PODKARPACKIE","M",17,1,2021,3
"WOJ. PODKARPACKIE","M",18,393,2021,3
"WOJ. PODKARPACKIE","M",23,17,2021,3
"WOJ. PODKARPACKIE","M",21,35,2021,3
"WOJ. PODKARPACKIE","M",47,1,2021,3
"WOJ. PODKARPACKIE","M",32,9,2021,3
"WOJ. PODKARPACKIE","M",38,5,2021,3
"WOJ. PODKARPACKIE","M",37,8,2021,3
"WOJ. PODKARPACKIE","M",27,12,2021,3
"WOJ. PODKARPACKIE","M",70,1,2021,3
"WOJ. PODKARPACKIE","M",39,2,2021,3
"WOJ. PODKARPACKIE","M",61,1,2021,3
"WOJ. PODKARPACKIE","M",55,1,2021,3
"WOJ. PODKARPACKIE","M",51,1,2021,3
"WOJ. PODLASKIE","K",40,1,2021,3
"WOJ. PODLASKIE","K",34,8,2021,3
"WOJ. PODLASKIE","K",52,1,2021,3
"WOJ. PODLASKIE","K",27,8,2021,3
"WOJ. PODLASKIE","K",51,1,2021,3
"WOJ. PODLASKIE","K",31,6,2021,3
"WOJ. PODLASKIE","K",43,3,2021,3
"WOJ. PODLASKIE","K",30,5,2021,3
"WOJ. PODLASKIE","K",47,2,2021,3
"WOJ. PODLASKIE","K",23,8,2021,3
"WOJ. PODLASKIE","K",18,158,2021,3
"WOJ. PODLASKIE","K",41,3,2021,3
"WOJ. PODLASKIE","K",22,10,2021,3
"WOJ. PODLASKIE","K",19,133,2021,3
"WOJ. PODLASKIE","K",46,1,2021,3
"WOJ. PODLASKIE","K",44,2,2021,3
"WOJ. PODLASKIE","K",21,17,2021,3
"WOJ. PODLASKIE","K",62,1,2021,3
"WOJ. PODLASKIE","K",38,7,2021,3
"WOJ. PODLASKIE","K",28,7,2021,3
"WOJ. PODLASKIE","K",26,10,2021,3
"WOJ. PODLASKIE","K",37,2,2021,3
"WOJ. PODLASKIE","K",42,3,2021,3
"WOJ. PODLASKIE","K",29,6,2021,3
"WOJ. PODLASKIE","K",75,1,2021,3
"WOJ. PODLASKIE","K",33,9,2021,3
"WOJ. PODLASKIE","K",24,5,2021,3
"WOJ. PODLASKIE","K",36,5,2021,3
"WOJ. PODLASKIE","K",57,2,2021,3
"WOJ. PODLASKIE","K",20,33,2021,3
"WOJ. PODLASKIE","K",35,8,2021,3
"WOJ. PODLASKIE","K",32,3,2021,3
"WOJ. PODLASKIE","K",45,2,2021,3
"WOJ. PODLASKIE","K",48,3,2021,3
"WOJ. PODLASKIE","K",25,11,2021,3
"WOJ. PODLASKIE","K",63,1,2021,3
"WOJ. PODLASKIE","K",17,1,2021,3
"WOJ. PODLASKIE","K",53,1,2021,3
"WOJ. PODLASKIE","M",42,2,2021,3
"WOJ. PODLASKIE","M",38,2,2021,3
"WOJ. PODLASKIE","M",23,9,2021,3
"WOJ. PODLASKIE","M",26,6,2021,3
"WOJ. PODLASKIE","M",25,7,2021,3
"WOJ. PODLASKIE","M",17,14,2021,3
"WOJ. PODLASKIE","M",51,1,2021,3
"WOJ. PODLASKIE","M",31,3,2021,3
"WOJ. PODLASKIE","M",21,13,2021,3
"WOJ. PODLASKIE","M",20,32,2021,3
"WOJ. PODLASKIE","M",19,141,2021,3
"WOJ. PODLASKIE","M",35,2,2021,3
"WOJ. PODLASKIE","M",37,5,2021,3
"WOJ. PODLASKIE","M",32,7,2021,3
"WOJ. PODLASKIE","M",29,2,2021,3
"WOJ. PODLASKIE","M",18,163,2021,3
"WOJ. PODLASKIE","M",27,7,2021,3
"WOJ. PODLASKIE","M",16,3,2021,3
"WOJ. PODLASKIE","M",22,11,2021,3
"WOJ. PODLASKIE","M",30,3,2021,3
"WOJ. PODLASKIE","M",40,1,2021,3
"WOJ. PODLASKIE","M",34,4,2021,3
"WOJ. PODLASKIE","M",24,7,2021,3
"WOJ. PODLASKIE","M",47,1,2021,3
"WOJ. PODLASKIE","M",39,2,2021,3
"WOJ. PODLASKIE","M",28,4,2021,3
"WOJ. POMORSKIE","K",61,1,2021,3
"WOJ. POMORSKIE","K",18,136,2021,3
"WOJ. POMORSKIE","K",41,15,2021,3
"WOJ. POMORSKIE","K",33,23,2021,3
"WOJ. POMORSKIE","K",27,33,2021,3
"WOJ. POMORSKIE","K",57,1,2021,3
"WOJ. POMORSKIE","K",46,4,2021,3
"WOJ. POMORSKIE","K",38,11,2021,3
"WOJ. POMORSKIE","K",45,4,2021,3
"WOJ. POMORSKIE","K",20,116,2021,3
"WOJ. POMORSKIE","K",19,413,2021,3
"WOJ. POMORSKIE","K",21,63,2021,3
"WOJ. POMORSKIE","K",32,12,2021,3
"WOJ. POMORSKIE","K",59,1,2021,3
"WOJ. POMORSKIE","K",28,25,2021,3
"WOJ. POMORSKIE","K",48,4,2021,3
"WOJ. POMORSKIE","K",42,6,2021,3
"WOJ. POMORSKIE","K",24,39,2021,3
"WOJ. POMORSKIE","K",29,22,2021,3
"WOJ. POMORSKIE","K",37,11,2021,3
"WOJ. POMORSKIE","K",36,14,2021,3
"WOJ. POMORSKIE","K",31,21,2021,3
"WOJ. POMORSKIE","K",30,24,2021,3
"WOJ. POMORSKIE","K",54,1,2021,3
"WOJ. POMORSKIE","K",34,13,2021,3
"WOJ. POMORSKIE","K",44,6,2021,3
"WOJ. POMORSKIE","K",17,2,2021,3
"WOJ. POMORSKIE","K",58,1,2021,3
"WOJ. POMORSKIE","K",53,2,2021,3
"WOJ. POMORSKIE","K",56,1,2021,3
"WOJ. POMORSKIE","K",22,43,2021,3
"WOJ. POMORSKIE","K",47,2,2021,3
"WOJ. POMORSKIE","K",39,10,2021,3
"WOJ. POMORSKIE","K",50,2,2021,3
"WOJ. POMORSKIE","K",23,27,2021,3
"WOJ. POMORSKIE","K",25,34,2021,3
"WOJ. POMORSKIE","K",26,29,2021,3
"WOJ. POMORSKIE","K",40,9,2021,3
"WOJ. POMORSKIE","K",51,3,2021,3
"WOJ. POMORSKIE","K",43,3,2021,3
"WOJ. POMORSKIE","K",35,11,2021,3
"WOJ. POMORSKIE","K",66,1,2021,3
"WOJ. POMORSKIE","M",46,2,2021,3
"WOJ. POMORSKIE","M",39,5,2021,3
"WOJ. POMORSKIE","M",33,16,2021,3
"WOJ. POMORSKIE","M",25,15,2021,3
"WOJ. POMORSKIE","M",27,17,2021,3
"WOJ. POMORSKIE","M",17,11,2021,3
"WOJ. POMORSKIE","M",32,21,2021,3
"WOJ. POMORSKIE","M",47,1,2021,3
"WOJ. POMORSKIE","M",16,2,2021,3
"WOJ. POMORSKIE","M",43,4,2021,3
"WOJ. POMORSKIE","M",49,2,2021,3
"WOJ. POMORSKIE","M",45,7,2021,3
"WOJ. POMORSKIE","M",40,8,2021,3
"WOJ. POMORSKIE","M",22,28,2021,3
"WOJ. POMORSKIE","M",29,17,2021,3
"WOJ. POMORSKIE","M",37,9,2021,3
"WOJ. POMORSKIE","M",44,2,2021,3
"WOJ. POMORSKIE","M",38,4,2021,3
"WOJ. POMORSKIE","M",54,1,2021,3
"WOJ. POMORSKIE","M",21,49,2021,3
"WOJ. POMORSKIE","M",19,418,2021,3
"WOJ. POMORSKIE","M",18,175,2021,3
"WOJ. POMORSKIE","M",42,5,2021,3
"WOJ. POMORSKIE","M",23,23,2021,3
"WOJ. POMORSKIE","M",48,3,2021,3
"WOJ. POMORSKIE","M",41,2,2021,3
"WOJ. POMORSKIE","M",30,18,2021,3
"WOJ. POMORSKIE","M",20,113,2021,3
"WOJ. POMORSKIE","M",31,16,2021,3
"WOJ. POMORSKIE","M",34,11,2021,3
"WOJ. POMORSKIE","M",28,16,2021,3
"WOJ. POMORSKIE","M",36,11,2021,3
"WOJ. POMORSKIE","M",26,14,2021,3
"WOJ. POMORSKIE","M",24,20,2021,3
"WOJ. POMORSKIE","M",65,3,2021,3
"WOJ. POMORSKIE","M",35,7,2021,3
"WOJ. ŚLĄSKIE","K",39,25,2021,3
"WOJ. ŚLĄSKIE","K",30,36,2021,3
"WOJ. ŚLĄSKIE","K",50,9,2021,3
"WOJ. ŚLĄSKIE","K",51,3,2021,3
"WOJ. ŚLĄSKIE","K",55,2,2021,3
"WOJ. ŚLĄSKIE","K",53,4,2021,3
"WOJ. ŚLĄSKIE","K",24,56,2021,3
"WOJ. ŚLĄSKIE","K",22,72,2021,3
"WOJ. ŚLĄSKIE","K",32,21,2021,3
"WOJ. ŚLĄSKIE","K",29,45,2021,3
"WOJ. ŚLĄSKIE","K",25,52,2021,3
"WOJ. ŚLĄSKIE","K",28,34,2021,3
"WOJ. ŚLĄSKIE","K",46,6,2021,3
"WOJ. ŚLĄSKIE","K",54,3,2021,3
"WOJ. ŚLĄSKIE","K",44,14,2021,3
"WOJ. ŚLĄSKIE","K",58,6,2021,3
"WOJ. ŚLĄSKIE","K",48,7,2021,3
"WOJ. ŚLĄSKIE","K",56,2,2021,3
"WOJ. ŚLĄSKIE","K",65,1,2021,3
"WOJ. ŚLĄSKIE","K",59,1,2021,3
"WOJ. ŚLĄSKIE","K",20,243,2021,3
"WOJ. ŚLĄSKIE","K",43,16,2021,3
"WOJ. ŚLĄSKIE","K",34,38,2021,3
"WOJ. ŚLĄSKIE","K",69,1,2021,3
"WOJ. ŚLĄSKIE","K",37,21,2021,3
"WOJ. ŚLĄSKIE","K",38,26,2021,3
"WOJ. ŚLĄSKIE","K",35,24,2021,3
"WOJ. ŚLĄSKIE","K",18,268,2021,3
"WOJ. ŚLĄSKIE","K",21,97,2021,3
"WOJ. ŚLĄSKIE","K",45,9,2021,3
"WOJ. ŚLĄSKIE","K",62,2,2021,3
"WOJ. ŚLĄSKIE","K",61,1,2021,3
"WOJ. ŚLĄSKIE","K",41,11,2021,3
"WOJ. ŚLĄSKIE","K",19,879,2021,3
"WOJ. ŚLĄSKIE","K",27,35,2021,3
"WOJ. ŚLĄSKIE","K",33,34,2021,3
"WOJ. ŚLĄSKIE","K",47,7,2021,3
"WOJ. ŚLĄSKIE","K",40,12,2021,3
"WOJ. ŚLĄSKIE","K",17,3,2021,3
"WOJ. ŚLĄSKIE","K",49,9,2021,3
"WOJ. ŚLĄSKIE","K",31,28,2021,3
"WOJ. ŚLĄSKIE","K",23,81,2021,3
"WOJ. ŚLĄSKIE","K",26,45,2021,3
"WOJ. ŚLĄSKIE","K",36,22,2021,3
"WOJ. ŚLĄSKIE","K",42,16,2021,3
"WOJ. ŚLĄSKIE","M",33,12,2021,3
"WOJ. ŚLĄSKIE","M",35,14,2021,3
